PC1,PC2,Cluster
15.459313141787412,-1.6281541301595759,1
13.502857716333637,-4.598760777738624,0
8.717221670280177,0.08941565031572835,1
-6.041466635152585,4.8708108609643785,1
-9.58847172775499,-3.7458613589890577,1
-8.157631929337235,-3.845548071397143,0
8.422339839100543,7.937368577399623,1
-12.64384516015779,-7.87760464022526,1
-10.129703224911992,-3.860169778578652,1
3.8937684460936164,-8.950252047660776,0
-9.183609035005004,-6.065154837043487,0
15.67632395848925,-0.36766614344744186,0
-4.9824045341512,2.096088461677939,0
5.648794058354583,0.23036113935820046,1
2.2914874692601357,-7.679843258897773,0
15.861957757722998,-2.3952225891125134,0
6.513186971326115,-4.647203545451479,0
15.200837952032183,-2.4228273541657783,1
11.979746522707844,0.5537858492567036,1
-11.017650024534323,-5.6079856630831415,1
-10.413021050133429,-5.84595527595708,1
-6.434762896513038,0.30245864390140087,1
13.07218988297581,-3.1948416344228963,1
10.92702183297785,-0.276533843259661,1
10.67854137663399,-9.777245080696899,0
9.3136736748601,-8.45764601466715,0
-10.681378849756532,-5.401135393913622,1
-7.802013210555188,-6.23308330959404,1
15.011727822111279,-2.594010348439992,0
5.898203712701878,-8.820524637265068,1
12.84082472043105,-6.379229605094071,1
-6.594860733982554,-9.302856718820237,1
-7.717020754283385,-5.074351121887124,0
9.896250412246319,-2.3747770477871293,1
5.334824930805408,-6.22742128012654,1
11.890458217315096,-5.0540930292356006,1
14.146469529502529,-1.50438490217832,1
-10.15107946582186,-5.7618262857911535,1
-10.761794344327422,-5.597411930939764,1
3.5243387327021916,7.002343894642749,0
-11.343334755298446,-5.485742831533238,1
5.140081082574029,-0.3093934886831531,1
13.864663486358964,-1.8285210018639424,0
2.4214372414549885,0.7163943468117858,0
13.637639664557103,-1.2526597950751392,1
-11.312079642200459,-6.19247395743004,1
-9.246275935593339,-5.691299748332695,1
-10.233807545853745,-6.625253360503357,1
-4.271461022913575,-6.183105542413525,1
-9.808796455073258,-2.7697469863897384,1
-9.933581925022846,-4.457830122945415,1
-9.319810112071883,-2.7804586807736977,1
-7.907469627646974,-6.609289317024284,0
-6.083535022760572,-2.968290453541525,1
-9.272293376761679,-1.6151481727167116,1
14.627582454669517,-2.567552291957552,0
-11.010211537459796,-7.253014957794898,1
-9.894789961158034,-8.08930292436601,1
4.177366188625114,-1.1579678450335755,1
-9.882718944785053,-7.544633645406042,1
-9.481183504800553,-3.549955270328442,1
-2.060206051189683,6.076686413340979,1
0.13137255496379646,3.805383284331364,0
13.129054294488983,-3.374412511454824,0
-9.049669541335302,-4.178337716295644,1
-8.744730210400103,-2.251177192744146,1
15.699178890144621,-3.4411815661154277,0
12.819244408787393,-2.75828880639166,1
9.707360154858431,1.368179320017599,1
-6.34725467618222,4.194552068954889,1
10.245397274697577,6.49905905476158,1
-7.483600925574259,-4.397910015832904,0
